Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	nPoints	pred_name_long	score_threshold	key	hex
PBMC_17_B	-37268.7857142857	B_memory	10	9	64	0.15625	0.140625	0.9	ABC_distanceToTSS	9.18942744568574	5.01875994842078	16.8259844358753	0.308613197156772	0.0105510429376335	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-33666	B_memory	10	9	64	0.15625	0.140625	0.9	ABC_distanceToTSS	9.64674687633617	5.26851928208472	17.66335478975	0.30861352560287	0.00672842510557105	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-30622.9285714286	B_memory	10	9	64	0.15625	0.140625	0.9	ABC_distanceToTSS	10.1456062572801	5.54096477756456	18.5767877003186	0.308613883882894	0.00421011484464191	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-28178.4285714286	B_memory	10	9	64	0.15625	0.140625	0.9	ABC_distanceToTSS	10.6187491011779	5.79936517071869	19.4431337145465	0.308614223693341	0.00275146740339137	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-25909.5	B_memory	10	9	64	0.15625	0.140625	0.9	ABC_distanceToTSS	11.114264732378	6.06998378194473	20.3504465545386	0.30861457957189	0.00179527030811147	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-23840.3571428571	B_memory	10	9	64	0.15625	0.140625	0.9	ABC_distanceToTSS	11.6706999467152	6.37387228208713	21.369307576031	0.308614979202787	0.00113469476554085	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-21681.2857142857	B_memory	10	9	64	0.15625	0.140625	0.9	ABC_distanceToTSS	12.3388086059893	6.73874888083059	22.5926504322371	0.308615459037377	0.000671546489568144	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-20202.7959183673	B_memory	10	9	64	0.15625	0.140625	0.9	ABC_distanceToTSS	12.9365411186634	7.06519011839411	23.6871327325169	0.308615888327929	0.000429429506883362	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-20118	B_memory	10	9	64	0.15625	0.140625	0.9	ABC_distanceToTSS	12.9677463132181	7.08223227871556	23.7442712729666	0.308615910739451	0.000419747475254485	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
PBMC_17_B	-18185	B_memory	10	9	64	0.15625	0.140625	0.9	ABC_distanceToTSS	13.8802832847473	7.58059740446494	25.4151821796206	0.308616566122071	0.000220240946225669	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_17_B)	#96a0b3
