Biosample	threshold	GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	nPoints	pred_name_long	score_threshold	key	hex
BMMC22_CD4_pos_T_activated	-60608.387755102	Treg	189	153	955	0.197905759162304	0.16020942408377	0.80952380952381	ABC_distanceToTSS	8.53593621681838	7.49234365538626	9.72488855943104	0.0665335636613586	4.64883391538503e-104	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-60608.387755102	Treg	180	147	955	0.18848167539267	0.153926701570681	0.816666666666667	ABC_distanceToTSS	8.2764713903359	7.23455278250639	9.46844687354912	0.0686482878902203	2.33967108156207e-96	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-60608.387755102	Treg	153	127	955	0.16020942408377	0.132984293193717	0.830065359477124	ABC_distanceToTSS	8.57313240712391	7.38162436017453	9.95696823406772	0.0763480645695576	1.58626029918372e-81	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-60608.387755102	Treg	185	150	955	0.193717277486911	0.157068062827225	0.810810810810811	ABC_distanceToTSS	8.63155094663957	7.56259412822519	9.85160256933147	0.0674552878121784	2.38206276968286e-102	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-58869	Treg	187	152	955	0.195811518324607	0.159162303664921	0.812834224598931	ABC_distanceToTSS	8.534388825046	7.48427435130531	9.73184429087196	0.0669908633631052	8.46303192317496e-103	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-58869	Treg	178	147	955	0.186387434554974	0.153926701570681	0.825842696629213	ABC_distanceToTSS	8.26577913619279	7.21826050406511	9.46531434960576	0.0691390254047311	4.68168788149003e-95	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-58869	Treg	152	127	955	0.159162303664921	0.132984293193717	0.835526315789474	ABC_distanceToTSS	8.59516704233997	7.39605674707173	9.98868708179893	0.0766611470885778	4.61072202032434e-81	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-58869	Treg	184	150	955	0.192670157068063	0.157068062827225	0.815217391304348	ABC_distanceToTSS	8.66509457844288	7.58848883414084	9.89444218663874	0.0676902061223491	5.39640153818642e-102	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-54190	Treg	183	149	955	0.191623036649215	0.156020942408377	0.814207650273224	ABC_distanceToTSS	8.61366899521492	7.53995368755758	9.84028505129465	0.0679269215161909	5.93882099783419e-101	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-54190	Treg	174	145	955	0.182198952879581	0.151832460732984	0.833333333333333	ABC_distanceToTSS	8.32043145051815	7.25167636422974	9.54670010706207	0.0701448836893595	4.56020295597251e-93	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-54190	Treg	150	125	955	0.157068062827225	0.130890052356021	0.833333333333333	ABC_distanceToTSS	8.73381514568565	7.50600680346867	10.1624644096722	0.0772966666780813	9.69564275062002e-81	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-54190	Treg	181	148	955	0.189528795811518	0.154973821989529	0.81767955801105	ABC_distanceToTSS	8.76472287888773	7.66497581527571	10.02225825561	0.0684061263590789	6.71180298387706e-101	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-52290.8571428572	Treg	180	147	955	0.18848167539267	0.153926701570681	0.816666666666667	ABC_distanceToTSS	8.58273864693207	7.50226179022414	9.81882594093541	0.0686484579011042	7.80381099857348e-99	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-52290.8571428572	Treg	171	143	955	0.179057591623037	0.149738219895288	0.83625730994152	ABC_distanceToTSS	8.28597457047239	7.21066151921929	9.52164713313969	0.0709214957240693	5.56626655351679e-91	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-52290.8571428572	Treg	148	124	955	0.154973821989529	0.129842931937173	0.837837837837838	ABC_distanceToTSS	8.72364810457228	7.48775061706143	10.1635377758179	0.0779448387716994	1.90838602027462e-79	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-52290.8571428572	Treg	178	146	955	0.186387434554974	0.152879581151832	0.820224719101124	ABC_distanceToTSS	8.72075869723201	7.61557688727089	9.98632583993272	0.069139280920694	1.14278669027019e-98	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-46599	Treg	179	143	955	0.187434554973822	0.149738219895288	0.798882681564246	ABC_distanceToTSS	8.97334474613078	7.83993523477763	10.2706098356177	0.0688930590417821	3.05636518467806e-101	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-46599	Treg	169	139	955	0.17696335078534	0.145549738219895	0.822485207100592	ABC_distanceToTSS	8.59078985975346	7.46817188285101	9.88216012862692	0.0714505177755621	4.45290072281676e-92	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-46599	Treg	146	119	955	0.152879581151832	0.124607329842932	0.815068493150685	ABC_distanceToTSS	9.05754143990368	7.7693253674436	10.5593540050912	0.0782740830325613	6.76946427905372e-81	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-46599	Treg	177	142	955	0.185340314136126	0.14869109947644	0.80225988700565	ABC_distanceToTSS	9.06386230872291	7.91134379977533	10.3842788318491	0.0693878459681336	1.22020764107185e-100	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-41761	Treg	176	140	955	0.184293193717277	0.146596858638743	0.795454545454545	ABC_distanceToTSS	9.26554300707278	8.0834096328465	10.6205538399375	0.0696383707748163	1.78230044634561e-101	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-41761	Treg	165	135	955	0.172774869109948	0.141361256544503	0.818181818181818	ABC_distanceToTSS	8.80058780599837	7.63429192942474	10.1450594825398	0.0725361905777134	4.07308035158786e-91	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-41761	Treg	141	116	955	0.147643979057592	0.121465968586387	0.822695035460993	ABC_distanceToTSS	9.16520856533271	7.83557731225	10.7204670056311	0.0799708985145522	2.18904121380979e-78	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-41761	Treg	173	136	955	0.181151832460733	0.142408376963351	0.786127167630058	ABC_distanceToTSS	9.26939178102836	8.07467089961934	10.6408824654695	0.0704021370601694	1.4952025962322e-99	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-40405.5918367347	Treg	174	138	955	0.182198952879581	0.144502617801047	0.793103448275862	ABC_distanceToTSS	9.29765974950941	8.10337127202787	10.6679644700537	0.0701454456447273	2.10047125849103e-100	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-40405.5918367347	Treg	163	133	955	0.170680628272251	0.139267015706806	0.815950920245399	ABC_distanceToTSS	8.82355976578201	7.64586338540584	10.1826573423918	0.073093497447328	5.00083450370892e-90	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-40405.5918367347	Treg	140	114	955	0.146596858638743	0.119371727748691	0.814285714285714	ABC_distanceToTSS	9.22367611021457	7.88015256127054	10.7962631845831	0.0803210699441906	4.32187839940989e-78	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-40405.5918367347	Treg	172	135	955	0.180104712041885	0.141361256544503	0.784883720930233	ABC_distanceToTSS	9.34748790236688	8.13857022026827	10.7359803651132	0.0706610523353627	1.87733569467493e-99	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-37268.7857142857	Treg	169	137	955	0.17696335078534	0.143455497382199	0.810650887573965	ABC_distanceToTSS	9.36388512542683	8.14023412693097	10.7714769962333	0.0714509760654338	1.30859121385221e-97	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-37268.7857142857	Treg	158	133	955	0.16544502617801	0.139267015706806	0.841772151898734	ABC_distanceToTSS	8.86036805631111	7.65614794391775	10.2539975283087	0.0745316385243021	3.73846871920276e-87	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-37268.7857142857	Treg	139	114	955	0.145549738219895	0.119371727748691	0.820143884892086	ABC_distanceToTSS	9.48436724565757	8.09725018661776	11.1091074102128	0.0806751401801727	6.41252454052984e-79	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-37268.7857142857	Treg	170	135	955	0.178010471204188	0.141361256544503	0.794117647058824	ABC_distanceToTSS	9.55680229106644	8.31226471001462	10.9876758280442	0.0711855339224266	1.3804333552442e-99	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-33666	Treg	165	136	955	0.172774869109948	0.142408376963351	0.824242424242424	ABC_distanceToTSS	9.68434368998962	8.40544805255798	11.157824320537	0.0722617643807697	8.67818826142701e-98	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-33666	Treg	154	132	955	0.161256544502618	0.138219895287958	0.857142857142857	ABC_distanceToTSS	9.13544109014713	7.87999224049574	10.590909402507	0.0754271794788601	4.5049321394535e-87	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-33666	Treg	135	113	955	0.141361256544503	0.118324607329843	0.837037037037037	ABC_distanceToTSS	9.72871640179569	8.28821751262307	11.4195751598481	0.0817601943691614	2.68992020485135e-78	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-33666	Treg	165	133	955	0.172774869109948	0.139267015706806	0.806060606060606	ABC_distanceToTSS	9.78259073788832	8.49071979843687	11.2710210461351	0.0722618237203739	1.98321830489523e-98	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-30622.9285714286	Treg	155	125	955	0.162303664921466	0.130890052356021	0.806451612903226	ABC_distanceToTSS	9.6253095391138	8.31229941829539	11.1457226287879	0.074827785184081	1.83856958951644e-91	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-30622.9285714286	Treg	146	123	955	0.152879581151832	0.128795811518325	0.842465753424658	ABC_distanceToTSS	9.16967584685813	7.87561003964817	10.6763736032072	0.0776194310065726	7.67257676446249e-83	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-30622.9285714286	Treg	128	105	955	0.134031413612565	0.109947643979058	0.8203125	ABC_distanceToTSS	9.7352202671762	8.256758255479	11.4784169183527	0.0840414511186858	2.02181607424594e-74	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-30622.9285714286	Treg	156	124	955	0.163350785340314	0.129842931937173	0.794871794871795	ABC_distanceToTSS	9.73784465003422	8.41435674859982	11.2695029770374	0.0745321965842491	8.05614033267293e-93	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-28178.4285714286	Treg	149	119	955	0.156020942408377	0.124607329842932	0.798657718120805	ABC_distanceToTSS	9.75060869100139	8.39544022075009	11.3245246640012	0.0763488444112078	6.30168409003974e-89	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-28178.4285714286	Treg	140	118	955	0.146596858638743	0.123560209424084	0.842857142857143	ABC_distanceToTSS	9.26233585289414	7.92931790924403	10.8194508574051	0.0792816868194434	3.22454686802032e-80	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-28178.4285714286	Treg	121	99	955	0.126701570680628	0.103664921465969	0.818181818181818	ABC_distanceToTSS	9.66036228551492	8.15409223126824	11.4448790669227	0.0864869135520501	3.63599927274277e-70	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-28178.4285714286	Treg	152	120	955	0.159162303664921	0.12565445026178	0.789473684210526	ABC_distanceToTSS	9.89743560730028	8.53217278176221	11.4811589153523	0.0757318214828109	3.97575880691967e-91	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-25909.5	Treg	143	114	955	0.149738219895288	0.119371727748691	0.797202797202797	ABC_distanceToTSS	9.81643180768466	8.42027329307571	11.4440862049175	0.0782746073405808	2.41190444399916e-85	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-25909.5	Treg	135	112	955	0.141361256544503	0.117277486910995	0.82962962962963	ABC_distanceToTSS	9.36900835317194	7.99315833724716	10.9816813102237	0.0810327597140342	1.22477608319208e-77	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-25909.5	Treg	118	95	955	0.123560209424084	0.0994764397905759	0.805084745762712	ABC_distanceToTSS	9.85428937595145	8.29675882752286	11.7042113822637	0.0877780895786715	3.88730066302068e-69	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-25909.5	Treg	146	113	955	0.152879581151832	0.118324607329843	0.773972602739726	ABC_distanceToTSS	10.0170198747739	8.60880270417267	11.6555914474588	0.0772975344985058	1.77786541940831e-88	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-23840.3571428571	Treg	134	107	955	0.140314136125654	0.112041884816754	0.798507462686567	ABC_distanceToTSS	9.66076827739439	8.23623023802152	11.3316943568019	0.0813945737212316	1.38042722562816e-78	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-23840.3571428571	Treg	128	108	955	0.134031413612565	0.113089005235602	0.84375	ABC_distanceToTSS	9.34236467504442	7.92964512264795	11.0067697067851	0.0836500646372294	4.87090352906272e-73	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-23840.3571428571	Treg	113	93	955	0.118324607329843	0.0973821989528796	0.823008849557522	ABC_distanceToTSS	9.91761886518101	8.31311637429026	11.8318040463366	0.0900416061726956	3.65608133090933e-66	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-23840.3571428571	Treg	140	109	955	0.146596858638743	0.11413612565445	0.778571428571429	ABC_distanceToTSS	10.0806789567787	8.6298768398047	11.7753810530558	0.0792822646743147	8.28763859483138e-85	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-21681.2857142857	Treg	127	101	955	0.132984293193717	0.105759162303665	0.795275590551181	ABC_distanceToTSS	9.70402023858993	8.23029688520796	11.4416296403849	0.0840414267589743	2.90503899689815e-74	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-21681.2857142857	Treg	122	102	955	0.127748691099476	0.106806282722513	0.836065573770492	ABC_distanceToTSS	9.43804666158534	7.97300203213121	11.1722942534421	0.0860668615533937	1.02047890966172e-69	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-21681.2857142857	Treg	110	90	955	0.115183246073298	0.0942408376963351	0.818181818181818	ABC_distanceToTSS	10.2145359652994	8.53801498987575	12.2202578831399	0.0914727300388025	1.84689428124283e-65	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-21681.2857142857	Treg	134	103	955	0.140314136125654	0.107853403141361	0.76865671641791	ABC_distanceToTSS	10.2028658355819	8.69838544311572	11.9675624792268	0.0813949741786644	2.01358849616548e-81	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
BMMC22_CD4_pos_T_activated	-20202.7959183673	Treg	122	97	955	0.127748691099476	0.101570680628272	0.795081967213115	ABC_distanceToTSS	9.76538469689726	8.24952388681183	11.5597869145937	0.0860671279549296	2.5529293889155e-71	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_activated)	#96A0B3
BMMC22_CD4_pos_T_naive	-20202.7959183673	Treg	116	98	955	0.121465968586387	0.10261780104712	0.844827586206897	ABC_distanceToTSS	9.38051786919299	7.88414219640162	11.1608990936782	0.0886656834508613	1.22711287789771e-65	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (BMMC22_CD4_pos_T_naive)	#78808F
PBMC_20_CD4.N1	-20202.7959183673	Treg	105	86	955	0.109947643979058	0.0900523560209424	0.819047619047619	ABC_distanceToTSS	10.1856329674232	8.47192794169972	12.2459869419337	0.0939915699601594	4.87857142493737e-62	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_20_CD4.N1)	#59606B
PBMC_22_CD4.M	-20202.7959183673	Treg	127	99	955	0.132984293193717	0.103664921465969	0.779527559055118	ABC_distanceToTSS	10.1122266813315	8.57650476020408	11.9229372936534	0.0840417454699381	2.74688783880765e-76	99	In element (ABC (A=scATAC)) & distance to TSS	-54190	In element (ABC (A=scATAC)) & distance to TSS (PBMC_22_CD4.M)	#3B3F47
